Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2747,41.0187,0.00234561,0.0189297,4774,41.8343,0.386525,0.0190616,4,81278.0,,108,108,68035,123754,174374,243417,286178,296542,356527,0.688509,0.49681,0.497197,0.662177,0.829679,1.4092,2.07214,2.48287,2.49323,2.97939,3260,822480.0,299263.0,13.0588,4.37198,0,0.0,NoStalling,0,0.0,0.617647,549195.0,199680.0,822480.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2490,41.0188,0.00247724,0.0184739,4325,41.8203,0.386366,0.0203468,4,66285.6,,26229,26229,67486,123420,182767,213778,241726,269288,313299,0.949777,0.497197,0.580308,0.662565,0.830301,1.40848,1.82333,2.73396,2.98159,4.64177,4727,765271.0,265745.0,10.8485,4.37708,0,0.0,NoStalling,0,0.0,0.606061,498967.0,194400.0,765271.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2698,41.0187,0.00239893,0.0203855,4628,41.9083,0.387908,0.0185825,3,63542.2,,62436,62436,96817,132132,186270,219946,250772,269887,382562,0.833687,0.175448,0.414083,0.668332,0.913103,1.4065,1.9882,2.57268,2.73039,4.40375,1065,843830.0,529662.0,11.7714,4.87023,0,0.0,NoStalling,0,0.0,0.642857,519461.0,174532.0,843830.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2587,41.0188,0.0024773,0.0201005,4407,41.8682,0.383325,0.0195144,3,69964.0,,29148,29148,82857,112498,155698,226086,260695,270486,359911,0.964821,0.335319,0.417258,0.417766,0.746993,1.16356,2.07312,2.73824,2.89833,4.05184,1828,785151.0,373986.0,11.2,3.77056,0,0.0,NoStalling,0,0.0,0.542857,529847.0,356593.0,785151.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1787,41.0193,0.00354794,0.0223839,3056,41.8405,0.385989,0.0222513,8,80825.3,,4464,4464,16065,50913,115641,155364,237609,244964,355036,0.944503,0.497351,0.582014,0.665912,0.82994,1.35983,1.83291,2.74071,2.82619,4.60796,2845,557722.0,349827.0,7.23529,3.25449,0,0.0,NoStalling,0,0.0,0.411765,367586.0,114192.0,557722.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2523,41.0189,0.00264949,0.0210067,4375,42.0007,0.395978,0.0187429,3,80008.2,,1560,1560,51753,115042,164770,202761,229750,268954,453602,0.611712,0.179232,0.34659,0.827423,1.1591,1.49071,1.9045,2.23627,2.56696,3.239,1068,823639.0,615971.0,11.9429,5.52368,0,0.0,NoStalling,0,0.0,0.614286,482304.0,122428.0,823639.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2694,41.0188,0.00243844,0.0178174,4605,41.8615,0.382103,0.0206298,5,78101.2,,4356,4356,50820,128470,169458,216682,249919,289976,370394,0.821402,0.332683,0.340186,0.498601,0.993494,1.57236,1.74044,2.4928,2.68941,4.67484,1265,829385.0,296512.0,13.0857,4.33834,0,0.0,NoStalling,0,0.0,0.614286,538770.0,149233.0,829385.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2561,41.0189,0.00261646,0.0183522,4292,41.9654,0.384686,0.0219012,5,87481.7,,31425,31425,56721,97618,172030,210114,243178,290336,459852,0.788312,0.175766,0.338587,0.664002,0.830871,1.32687,2.07016,2.72742,2.82851,2.99372,1066,840746.0,666593.0,12.7429,4.68641,0,0.0,NoStalling,0,0.0,0.564286,468992.0,170165.0,840746.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2544,41.0188,0.00260712,0.019261,4399,41.8583,0.390335,0.0197772,5,76056.2,,8820,8820,53817,133584,158083,229083,252982,292520,357526,0.705767,0.250489,0.580809,0.746357,0.913727,1.40867,2.07757,2.44488,2.56569,3.47717,1246,737253.0,362507.0,11.0857,5.43729,0,0.0,NoStalling,0,0.0,0.592857,487131.0,167454.0,737253.0
41,137350000,41,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2525,41.0188,0.0025554,0.020198,4392,41.827,0.386201,0.0198087,3,73389.2,,1560,1560,59532,120400,160653,204825,261360,293240,342248,0.750968,0.497223,0.579609,0.662511,0.9111,1.48979,2.15436,2.56718,2.65039,2.98713,2244,771616.0,318633.0,11.8235,4.40234,0,0.0,NoStalling,0,0.0,0.595588,529167.0,216902.0,771616.0
