Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,4873,1.01873,0.00130431,0.0197004,8142,38.7595,0.522874,0.0205109,7,146728.0,,1452,1452,72600,207636,329604,442860,492896,505430,573222,1.54352,0.086102,0.086647,0.188976,0.494315,1.28762,2.22943,3.79272,4.55503,7.35196,553,1964680.0,1366750.0,9.37143,3.23451,0,0.0,NoStalling,0,0.0,0.6,1088070.0,142005.0,1964680.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5094,1.01873,0.00129756,0.0153121,8555,38.5466,0.525356,0.0219755,16,113193.0,,1560,1560,169094,261494,368942,402338,432830,450254,564962,1.18076,0.139723,0.174508,0.212861,0.523026,1.29608,2.40811,2.80392,2.91229,5.07162,1839,1560620.0,552126.0,11.7714,4.29675,0,0.0,NoStalling,0,0.0,0.671429,1015220.0,87040.0,1560620.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5351,1.01869,0.00122817,0.0211175,9062,38.9185,0.529863,0.0192011,14,128907.0,,1560,1560,140325,297660,348614,422666,486554,530248,673862,1.2241,0.083204,0.107138,0.207355,0.622849,1.18251,2.18207,3.24916,3.85233,4.39568,516,1800350.0,1257140.0,11.0857,4.25858,0,0.0,NoStalling,0,0.0,0.6,1081780.0,111887.0,1800350.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5299,1.01869,0.00121554,0.0196263,8836,38.7647,0.529143,0.0209371,21,161150.0,,1452,1452,1452,244070,326834,394626,481746,525306,763886,1.1702,0.118696,0.164194,0.232586,0.670022,1.50492,2.07386,3.08844,3.56165,4.51475,1526,1676670.0,743878.0,10.8,4.09041,0,0.0,NoStalling,0,0.0,0.65,1198520.0,111887.0,1676670.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,4594,1.01881,0.00147581,0.0215498,7850,39.3841,0.536052,0.0191083,9,156475.0,,56,56,72600,149835,352836,435282,490910,498170,581934,1.11012,0.192765,0.231261,0.267093,0.418934,1.40903,2.12261,3.23876,3.44719,4.45114,1022,1381890.0,593153.0,9.65714,4.12617,0,0.0,NoStalling,0,0.0,0.521429,1059110.0,127398.0,1381890.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5379,1.01862,0.00108466,0.0189626,9049,38.869,0.525097,0.0193392,17,155584.0,,4464,4464,98736,297132,389270,464774,524306,544634,605752,1.08437,0.175835,0.175835,0.204465,0.460962,1.98023,2.49641,3.12181,3.3087,3.70074,949,1689410.0,462616.0,9.54286,3.61222,0,0.0,NoStalling,0,0.0,0.792857,1283360.0,45628.2,1689410.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5530,1.01867,0.00117213,0.0173599,9366,37.8801,0.516799,0.0183643,7,128111.0,,81646,81646,124872,299383,367490,457062,497746,529980,630302,1.24572,0.025183,0.027881,0.087258,0.541615,1.31029,2.44213,3.06824,3.69825,4.46841,342,3086340.0,4272550.0,10.5714,4.10077,0,0.0,NoStalling,0,0.0,0.592857,1191500.0,117609.0,3086340.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5894,1.0186,0.00104737,0.021717,10172,38.7567,0.515189,0.0178923,14,181453.0,,1452,1452,1452,262494,352518,476617,554798,657890,737298,1.142,0.199039,0.199039,0.240587,0.63388,1.74412,2.5415,2.91904,3.75129,4.85768,1613,1698070.0,597690.0,10.9143,4.95333,0,0.0,NoStalling,0,0.0,0.585714,1437990.0,63698.8,1698070.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5368,1.01867,0.00118916,0.0175112,8936,37.7183,0.529476,0.0208147,14,135317.0,,1452,1452,175692,270072,362576,415272,499756,568866,602714,1.37711,0.020737,0.020742,0.033939,0.470316,1.33516,2.01582,3.28869,3.95215,5.4035,355,4104556.0,6496340.0,11.0286,3.8059,0,0.0,NoStalling,0,0.0,0.592857,1076370.0,120922.0,4104556.0
81,117450000,1,0.02,BufferBasedAdaptationLogic,1280720,70,5478,1.01865,0.00113716,0.0220884,9179,38.4312,0.526681,0.0212441,20,160632.0,,1452,1452,1452,194754,376068,448802,496718,546086,579616,1.10998,0.091491,0.091491,0.167996,0.473124,1.82574,2.50331,2.94804,3.1088,4.12051,470,1810450.0,922190.0,12.4,4.21697,0,0.0,NoStalling,0,0.0,0.714286,1166630.0,45628.2,1810450.0
