Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3458,31.0194,0.00168684,0.0205321,6001,32.1207,0.410458,0.0196634,5,84580.5,,4464,4464,76956,178211,227206,283274,306840,335040,425904,1.09723,0.349799,0.349799,0.946957,1.13429,1.70526,2.38244,2.58696,3.35041,6.73488,1112,1056450.0,381622.0,1.21212,1.55227,5,0.0585714,MildStalling,4100,128.125,0.772727,895535.0,353440.0,1056450.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3488,31.0195,0.00177564,0.0194954,6057,32.0965,0.411631,0.0196467,3,82617.5,,56,56,83098,196020,235358,293479,331190,353304,359672,0.742893,0.761702,0.761702,1.00744,1.14084,1.63805,2.08195,2.44924,2.96173,4.78989,2105,1027940.0,306423.0,3.58824,2.55663,0,0.0,NoStalling,0,0.0,0.735294,838325.0,267636.0,1027940.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3206,31.0196,0.00192476,0.0196507,5482,32.2492,0.41259,0.0217074,7,99225.6,,1560,1560,8712,119758,228098,284726,306506,349747,361682,0.764779,0.351128,0.351128,0.886435,1.19843,1.69849,2.14629,2.95048,3.40016,3.55558,1117,919614.0,409457.0,3.47059,1.83488,2,0.0385714,MildStalling,2700,81.8182,0.661765,763031.0,238623.0,919614.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3407,31.0194,0.00169951,0.0193719,5805,32.3605,0.415754,0.0192937,9,120254.0,,134,134,10298,127257,225194,268620,332570,374791,644884,0.912856,0.199124,0.199124,0.753229,1.32232,1.65104,2.26727,2.6581,3.26381,4.66476,912,1040500.0,611247.0,2.18182,1.79991,3,0.06,MildStalling,4200,131.25,0.742424,880175.0,350400.0,1040500.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3527,31.0194,0.00163635,0.0206975,6061,32.1662,0.415985,0.0193037,3,101948.0,,10498,10498,34956,178596,221172,280370,373498,374552,469464,1.03809,0.3938,0.3938,0.82318,1.13783,1.7607,2.27474,3.51895,3.8982,4.64628,1106,1075520.0,437931.0,1.11765,1.30078,3,0.0271429,MildStalling,1900,57.5758,0.794118,892536.0,367554.0,1075520.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3738,31.0194,0.0015595,0.0208668,6514,32.3021,0.412793,0.0165797,2,110820.0,,1560,1560,113256,186190,251330,326700,354422,363268,665212,0.79199,0.218418,0.218418,0.694307,1.32109,1.8227,2.45546,3.02075,3.14532,3.31284,1024,1167090.0,533149.0,0.823529,1.09734,2,0.0342857,MildStalling,2400,72.7273,0.698529,989365.0,386172.0,1167090.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3404,31.0194,0.00167869,0.0155699,5730,32.1392,0.404606,0.0216405,7,94327.9,,24818,24818,50820,156816,224636,281822,329085,375084,398116,0.967594,0.266567,0.266567,0.818435,1.19543,1.63563,2.45064,3.34217,3.40083,4.70153,1005,1048800.0,470255.0,1.21212,1.29703,2,0.0442857,MildStalling,3100,96.875,0.742424,871331.0,384480.0,1048800.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3047,31.0195,0.00166314,0.0203479,5162,32.0866,0.402412,0.0215033,14,114486.0,,25670,25670,50954,135170,200710,245522,303044,322344,679352,1.66047,0.327763,0.327763,0.508764,1.01144,1.69744,2.3932,3.45223,5.41393,6.87136,1107,1004880.0,656202.0,1.33333,1.19257,3,0.132857,SevereStalling,9300,320.69,0.775,897536.0,582444.0,1004880.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3834,31.0194,0.001573,0.0179969,6448,32.1694,0.411371,0.0189206,11,111955.0,,1452,1452,116059,175692,241166,307958,346604,370728,621724,0.937653,0.26069,0.26069,0.818084,1.07075,1.75743,2.19849,3.012,3.90583,4.27241,1005,1129510.0,616173.0,2.24242,2.13244,4,0.0557143,MildStalling,3900,121.875,0.681818,927961.0,440800.0,1129510.0
71,102950000,31,0.02,RateBasedAdaptationLogic,640360,70,3520,31.0195,0.00171202,0.0181818,6110,32.0948,0.412602,0.0176759,3,84377.7,,34956,34956,100522,194702,239714,287630,336479,364720,417448,0.735057,0.326281,0.326281,0.631718,1.31958,1.76755,2.19832,2.64513,2.95667,3.58156,1107,1035190.0,364374.0,2.35294,1.96861,1,0.0228571,MildStalling,1600,48.4848,0.698529,859708.0,316509.0,1035190.0
