Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2009,51.0168,0.00277878,0.0174216,3478,51.7594,0.384434,0.0215641,3,57691.0,,13176,13176,45012,99070,132132,170817,208662,228139,269648,0.719782,0.617215,0.719869,0.924893,1.02676,1.23318,2.13109,2.56769,2.7446,3.59369,3026,605794.0,250567.0,12.5294,4.68562,0,0.0,NoStalling,0,0.0,0.507353,408998.0,100073.0,605794.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2517,51.0165,0.00228262,0.0222487,4368,51.792,0.390737,0.018315,3,64739.2,,8820,8820,77290,107782,164410,212686,239755,271005,291094,0.862594,0.41507,0.517112,0.721632,0.926076,1.23357,2.05517,2.54413,2.98011,4.20627,2129,768787.0,208153.0,12.7059,4.36247,0,0.0,NoStalling,0,0.0,0.647059,525101.0,191612.0,768787.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2357,51.0166,0.0023861,0.023759,3905,52.2406,0.394313,0.0192061,5,108091.0,,8820,8820,12284,77941,129922,166554,228990,274762,637127,0.868643,0.215639,0.217025,0.617293,0.83454,1.43822,2.05199,2.85343,2.9758,3.77604,1324,865384.0,768186.0,10.7429,5.01622,0,0.0,NoStalling,0,0.0,0.507143,463579.0,144113.0,865384.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2181,51.0167,0.00262493,0.0197157,3737,51.762,0.382771,0.0189992,3,58931.3,,21780,21780,47158,105996,135036,173202,203455,251530,302430,0.737043,0.618215,0.618766,0.619971,1.02713,1.33631,1.95168,2.57127,2.87626,3.28441,2925,630454.0,257094.0,12.2941,4.78066,0,0.0,NoStalling,0,0.0,0.514706,412009.0,120087.0,630454.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1918,51.0169,0.00291866,0.0203337,3278,51.7963,0.388215,0.0201342,4,50694.0,,29133,29133,55870,91476,119997,165009,182194,195355,259978,0.719575,0.414109,0.513817,0.517183,0.92788,1.43843,1.95093,2.26188,2.5436,3.49209,1624,563049.0,211600.0,11.8286,4.59494,0,0.0,NoStalling,0,0.0,0.464286,375369.0,125892.0,563049.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1755,51.0169,0.00311474,0.0165242,3008,51.7402,0.380763,0.0222739,3,53405.2,,1560,1560,36300,66792,116906,148798,179010,194754,203974,0.906729,0.515174,0.516361,0.619542,0.924118,1.43768,1.95439,2.56755,2.66635,5.51215,1925,542198.0,222649.0,10.8571,4.73976,0,0.0,NoStalling,0,0.0,0.442857,362057.0,118061.0,542198.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2133,51.0167,0.00262385,0.0206282,3730,51.7602,0.392495,0.0163539,2,58260.5,,5102,5102,46464,103426,149731,182194,198405,219946,253155,0.771472,0.516336,0.617967,0.719233,0.927466,1.23487,1.85001,2.54405,2.77424,3.77305,3325,655502.0,216033.0,12.1765,4.53399,1,0.00571429,MildStalling,400,12.1212,0.558824,441224.0,154841.0,655502.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2109,51.0167,0.00257904,0.0184922,3703,51.9655,0.403294,0.0164731,4,77655.8,,56,56,35034,87254,127018,176026,228710,244111,364627,1.13302,0.215251,0.418147,0.621143,0.82386,1.13385,1.82205,2.46843,3.28481,5.39253,2325,814606.0,550391.0,10.7647,4.4196,0,0.0,NoStalling,0,0.0,0.522059,459595.0,201076.0,814606.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2026,51.0168,0.00283524,0.0222113,3458,51.8105,0.390489,0.0211105,9,70431.2,,1560,1560,5901,96619,116346,168766,215922,226086,279810,0.952832,0.31014,0.413907,0.517112,0.924148,1.33437,1.95468,2.33548,2.64407,5.53916,1424,658058.0,315506.0,9.48571,6.12895,0,0.0,NoStalling,0,0.0,0.471429,382391.0,115049.0,658058.0
61,436150000,51,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,2019,51.0168,0.00283211,0.0247647,3478,51.7693,0.387824,0.0181139,3,67773.4,,56,56,35781,85854,122662,168006,209274,218826,310862,0.727673,0.313486,0.517113,0.822454,1.02787,1.33833,1.85127,2.23278,2.56619,4.07118,2426,547145.0,242252.0,10.7647,5.15671,0,0.0,NoStalling,0,0.0,0.433824,357195.0,85178.2,547145.0
