Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,6514,21.0207,0.000989174,0.0,12272,88.6593,0.669026,0.00374837,25,196061.0,,1560,1560,178875,361548,461418,589512,724230,809698,917028,1.15593,0.326491,0.326491,0.344353,0.663386,1.68721,2.57242,3.35952,3.47793,4.22359,2598,1934360.0,787780.0,11.4706,4.34698,0,0.0,NoStalling,0,0.0,0.617647,1697130.0,85798.8,1934360.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,8135,21.0207,0.000889881,0.0,15543,88.7217,0.632999,0.0039246,7,325823.0,,21888,21888,230868,338874,577507,830544,989347,1190122,1408975,1.64571,0.211531,0.288628,0.320877,0.475295,1.31063,1.86072,2.71321,4.54195,7.84529,961,2554490.0,1241790.0,14.5714,6.35289,0,0.0,NoStalling,0,0.0,0.478571,2278690.0,122428.0,2554490.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,8063,21.0207,0.000932157,0.0,15339,88.3967,0.609552,0.00228177,3,350364.0,,50719,50719,293438,408012,467812,696443,907500,1446209,1476091,1.7728,0.080367,0.106307,0.114203,0.188469,1.18233,1.90523,3.97496,5.05541,6.96962,791,3689760.0,2110430.0,12.1714,6.11081,0,0.0,NoStalling,0,0.0,0.664286,1995776.0,328734.0,3689760.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,7925,21.0206,0.000833462,0.0,15080,88.7965,0.605739,0.00450928,3,325423.0,,48024,48024,268620,378972,452496,760459,1019311,1195531,1411361,1.46794,0.170651,0.170651,0.303353,0.535029,1.53459,2.32378,3.67464,5.00553,6.47294,804,2359300.0,1322060.0,14.2286,5.65223,0,0.0,NoStalling,0,0.0,0.492857,1993440.0,122428.0,2359300.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,8235,21.0206,0.000823761,0.0,15832,89.095,0.611971,0.00252653,2,269967.0,,1560,1560,194568,422666,634006,847450,918598,1036210,1233164,1.04259,0.202461,0.202461,0.330483,0.671555,1.5063,2.43597,2.98809,3.21282,4.84148,1161,2226220.0,999088.0,12.1143,3.99837,0,0.0,NoStalling,0,0.0,0.742857,1887090.0,83275.3,2226220.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,6880,21.0207,0.00107008,0.0,13172,88.1129,0.641788,0.00220164,3,258348.0,,1560,1560,271419,321586,448802,625604,846198,1037662,1118575,1.59653,0.086072,0.099745,0.109161,0.207281,1.14534,1.80358,3.45643,4.62264,6.54203,1048,3102280.0,1874720.0,13.2571,5.7388,0,0.0,NoStalling,0,0.0,0.564286,1716224.0,246212.0,3102280.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,9029,21.0206,0.000783272,0.0,17065,88.0615,0.605044,0.00334017,14,336803.0,,238306,238306,300564,439294,558631,780658,1034748,1198834,1910542,1.3701,0.067133,0.078974,0.094798,0.156499,1.70224,2.64785,3.65368,4.09214,4.70035,645,4095860.0,2046190.0,15.0286,4.97701,0,0.0,NoStalling,0,0.0,0.778571,2098176.0,83275.3,4095860.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,6799,21.0207,0.00102615,0.0,12873,88.5504,0.658372,0.00295191,3,251993.0,,1560,1560,185098,338874,475738,740002,864874,939126,1027498,1.00417,0.303979,0.304729,0.32979,0.744769,1.71298,2.18015,3.14738,3.54992,4.28945,1976,1808240.0,757938.0,12.1714,3.18466,0,0.0,NoStalling,0,0.0,0.75,1543610.0,83275.3,1808240.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,5640,21.0209,0.00129577,0.0,10718,89.0376,0.666647,0.00634447,2,229228.0,,1560,1560,119997,297142,380424,541864,680470,731942,1111714,1.33597,0.086516,0.103306,0.109924,0.450276,1.26004,1.9618,3.10538,3.91072,6.04487,1041,2386160.0,1290310.0,11.7143,4.58925,0,0.0,NoStalling,0,0.0,0.671429,1520640.0,162334.0,2386160.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,9800,21.0206,0.000691943,0.0,18663,88.9103,0.582862,0.0020897,3,303231.0,,1560,1560,271524,557568,739603,963576,1121479,1211503,1310838,1.51454,0.085536,0.085536,0.108546,0.201581,1.46836,2.37272,3.51552,4.76172,6.53502,1176,3891060.0,1402760.0,11.7143,6.03121,0,0.0,NoStalling,0,0.0,0.607143,2554590.0,161581.0,3891060.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,8392,21.0207,0.00090848,0.0,16014,88.2178,0.588194,0.00487074,2,275749.0,,281688,281688,300835,421749,583704,795964,1032907,1127368,1352746,1.51016,0.072708,0.079694,0.0927,0.454554,1.13425,2.28276,3.10203,4.14428,6.56255,645,3209480.0,1513370.0,12.8571,4.97504,0,0.0,NoStalling,0,0.0,0.628571,1950570.0,235068.0,3209480.0
31,74400000,21,0.0,BufferBasedAdaptationLogic,1280720,70,5234,21.0209,0.00144918,0.0,9844,87.6608,0.706049,0.00924421,19,199625.0,,56,56,21780,253782,361682,455082,610427,683574,902012,1.24208,0.08005,0.102719,0.109298,0.355645,1.24488,2.27545,3.06477,3.54777,5.38219,1223,2141110.0,1340590.0,10.7429,4.58783,0,0.0,NoStalling,0,0.0,0.578571,1251770.0,127398.0,2141110.0
31,74400000,21,0.01,RateBasedAdaptationLogic,640360,70,7799,21.0206,0.000854325,0.00871907,13932,23.6793,0.465963,0.00904393,5,226099.0,,4464,4464,180048,437880,540940,660342,809750,862170,937156,0.873023,0.30277,0.30277,0.685529,1.31669,1.62497,2.12486,2.9136,3.33689,4.41869,989,2366720.0,768090.0,1.29412,1.44567,3,0.0342857,MildStalling,2400,72.7273,0.779412,2010960.0,759312.0,2366720.0
31,74400000,21,0.01,RateBasedAdaptationLogic,640360,70,7956,21.0206,0.000763829,0.010181,14047,23.7032,0.472821,0.00925465,4,155592.0,,176627,176627,369942,452559,527210,656438,779540,816158,877804,1.09131,0.177338,0.177338,0.614582,1.39737,1.90552,2.4767,2.94015,3.42478,5.76491,746,2544680.0,1153640.0,0.4375,0.826797,4,0.08,MildStalling,5600,180.645,0.757812,2254720.0,1102950.0,2544680.0
