Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1207,71.0175,0.00431908,0.018227,2052,71.7735,0.384187,0.0238791,5,43698.8,,8820,8820,23232,37845,71241,96018,126510,151194,202242,0.974893,0.71556,0.716723,0.859546,1.14285,1.28493,1.85539,3.052,3.42482,4.90916,3112,394282.0,177312.0,4.82353,2.74902,0,0.0,NoStalling,0,0.0,0.294118,267294.0,28858.2,394282.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1783,71.0169,0.00299513,0.0173864,3029,72.3458,0.407573,0.0181578,4,66152.3,,10164,10164,52272,75597,98829,130866,199618,212917,353263,1.33671,0.295638,0.297026,0.573906,0.858989,1.28608,1.71334,2.43237,3.4266,7.70298,1645,659355.0,697047.0,9.69697,4.82723,1,0.0342857,MildStalling,2400,75.0,0.378788,354056.0,159360.0,659355.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1140,71.0176,0.00437888,0.0245614,1948,71.7935,0.395585,0.0215606,4,38949.4,,3012,3012,27588,49461,62529,98310,122154,146226,167166,0.828191,0.717111,0.717111,0.717499,1.00044,1.4281,2.14169,2.71628,2.99788,4.25246,6681,361020.0,151994.0,5.875,3.07967,0,0.0,NoStalling,0,0.0,0.28125,258560.0,27747.1,361020.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1648,71.017,0.00332594,0.0224515,2827,71.8535,0.400157,0.0176866,3,43780.3,,45945,45945,56109,80793,107634,130773,155550,199258,242659,0.703372,0.437267,0.575069,0.717111,0.999644,1.42871,1.85575,2.42875,2.85303,3.42181,4845,542982.0,209493.0,11.3333,4.58368,0,0.0,NoStalling,0,0.0,0.439394,362279.0,97280.0,542982.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1411,71.0173,0.00378389,0.0184266,2451,71.7892,0.397724,0.0171359,6,44943.2,,4449,4449,24684,54657,101826,114894,145386,148290,188334,0.979291,0.716723,0.716831,0.856827,1.00003,1.14324,2.14205,2.85729,3.42541,4.8519,2868,475018.0,157753.0,9.11765,5.04547,0,0.0,NoStalling,0,0.0,0.367647,314880.0,90763.6,475018.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1257,71.0175,0.00427499,0.0254574,2126,71.763,0.384364,0.0244591,7,34353.7,,15908,15908,18984,58173,80046,97470,130866,133770,145386,0.653403,0.857223,0.857989,0.859541,1.14321,1.42654,1.71334,2.42655,2.7733,3.85417,4297,371368.0,117568.0,9.45455,4.43875,0,0.0,NoStalling,0,0.0,0.280303,258017.0,26880.0,371368.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1508,71.0172,0.00369646,0.0159151,2496,72.4333,0.409948,0.0228365,6,73611.9,,8820,8820,23325,49461,81498,117798,162624,173907,442919,0.83903,0.295638,0.297413,0.573976,1.00039,1.42773,1.85835,2.57053,2.85592,4.48349,1645,584624.0,563655.0,7.77143,4.45348,0,0.0,NoStalling,0,0.0,0.335714,313490.0,86889.4,584624.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1406,71.0173,0.0038634,0.0142248,2399,71.7648,0.385097,0.020842,4,42295.8,,4356,4356,24684,63981,98829,116346,146745,161586,175173,0.862218,0.856826,0.857602,0.859722,1.14207,1.28567,1.57149,2.14521,2.28632,5.56912,3839,411393.0,129413.0,9.35294,5.01106,0,0.0,NoStalling,0,0.0,0.308824,274372.0,30409.7,411393.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1563,71.0171,0.00348614,0.0153551,2458,73.1694,0.411763,0.0256306,7,77679.3,,1452,1452,10257,61077,82950,96765,126510,139578,491759,0.93338,0.295251,0.296186,0.57627,1.14169,1.42831,1.85994,2.28445,2.42696,5.71292,1644,575208.0,733668.0,5.64706,4.45819,3,0.0128571,MildStalling,900,27.2727,0.316176,312922.0,120087.0,575208.0
71,440200000,71,0.02,RateAndBufferBasedAdaptationLogic,19201080,70,1520,71.0172,0.00358412,0.0171053,2648,71.7906,0.396007,0.0162387,4,49552.5,,8820,8820,36994,77049,100374,125058,146652,208423,231043,0.715376,0.714785,0.716335,0.858377,1.14174,1.28642,1.85522,2.42761,2.85616,3.56726,3255,451126.0,177511.0,8.66667,5.81881,1,0.0142857,MildStalling,1000,31.25,0.356061,308596.0,73120.0,451126.0
