Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,19201080,70,2392,61.017,0.002275,0.00877926,4290,61.8328,0.399041,0.00979021,3,81170.3,,56,56,49211,95832,160414,200510,281863,293438,350626,0.761883,0.617214,0.617328,0.736901,0.983902,1.35243,1.9642,2.59689,2.84403,3.55862,4407,719627.0,272664.0,12.0,4.32049,0,0.0,NoStalling,0,0.0,0.530303,527670.0,165120.0,719627.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,19201080,70,2546,61.017,0.00228403,0.00746269,4624,61.879,0.407148,0.00800173,4,83353.7,,56,56,73533,119398,177838,230084,286551,299806,414340,0.732122,0.495119,0.616785,0.737151,0.982931,1.2308,1.72274,2.45316,3.07028,3.19383,3618,811509.0,292356.0,12.8235,4.73082,0,0.0,NoStalling,0,0.0,0.647059,548593.0,163995.0,811509.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,19201080,70,2138,61.0171,0.00265691,0.00748363,3838,62.2097,0.415909,0.0109432,4,80285.1,,4464,4464,33396,98736,147346,196354,239755,254434,413879,0.859265,0.255276,0.257051,0.736513,0.981656,1.23187,1.96568,2.58098,3.0697,3.9252,1485,796915.0,641320.0,10.7429,5.12887,0,0.0,NoStalling,0,0.0,0.507143,447927.0,198325.0,796915.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,19201080,70,2509,61.017,0.00227811,0.0111598,4466,61.8551,0.402695,0.010524,3,67305.3,,13176,13176,70620,116346,167314,218494,239914,250078,318682,0.747902,0.615761,0.616816,0.739099,0.984334,1.35219,1.84093,2.57606,2.84107,4.06924,2706,759337.0,249970.0,12.1765,4.09785,0,0.0,NoStalling,0,0.0,0.676471,529016.0,158410.0,759337.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,19201080,70,2939,61.0168,0.00189353,0.00850629,5196,62.851,0.426999,0.00943033,3,132629.0,,1560,1560,91810,111804,161959,243178,321920,413036,720060,0.995628,0.139814,0.246759,0.616514,0.86596,1.24913,2.2074,2.5818,3.06624,4.93457,2485,1094570.0,1030370.0,10.5882,4.21564,0,0.0,NoStalling,0,0.0,0.639706,682767.0,426356.0,1094570.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,640360,70,2744,61.0169,0.00212255,0.00874636,4870,61.9737,0.410782,0.00944559,3,71460.5,,13176,13176,91662,142990,186550,239914,266410,275096,390647,0.662423,0.255675,0.257051,0.615702,0.984722,1.47388,1.96423,2.33459,2.58231,2.94939,1485,858002.0,477911.0,11.6571,5.04801,0,0.0,NoStalling,0,0.0,0.621429,545353.0,170014.0,858002.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,640360,70,2145,61.0171,0.0026611,0.00979021,3838,61.8735,0.405918,0.0109432,3,80786.7,,694,694,20328,86002,140896,195596,237463,261694,379306,0.810685,0.492745,0.614782,0.737289,0.860341,1.35109,1.84136,2.65542,2.70102,4.02289,1685,640496.0,287955.0,12.1714,4.61974,0,0.0,NoStalling,0,0.0,0.471429,420718.0,120621.0,640496.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,640360,70,2726,61.0169,0.00210259,0.0106383,4824,62.2094,0.412713,0.00891376,3,95333.2,,1560,1560,49368,119250,188334,218828,322478,358978,418235,0.997315,0.256041,0.256663,0.617174,0.861325,1.23148,1.8441,2.45684,2.57752,6.3783,1485,920433.0,576454.0,11.8286,4.17808,0,0.0,NoStalling,0,0.0,0.6,571538.0,203595.0,920433.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,640360,70,2606,61.0169,0.00222643,0.00690714,4577,62.6212,0.418846,0.0107057,4,125228.0,,1586,1586,68337,97618,152780,202522,276055,299446,782159,0.822993,0.255664,0.2566,0.616398,0.982172,1.35041,1.96336,2.47301,2.9474,4.05158,1484,949977.0,857200.0,12.2286,4.91694,0,0.0,NoStalling,0,0.0,0.564286,538039.0,190946.0,949977.0
71,305300000,61,0.01,RateAndBufferBasedAdaptationLogic,640360,70,2481,61.017,0.00229559,0.00886739,4422,61.8529,0.402475,0.0101764,2,60180.0,,13176,13176,98736,116160,162799,218134,238822,248626,284407,0.758169,0.493096,0.494338,0.736513,0.98246,1.23297,1.96647,2.69956,2.7196,3.43694,1685,718966.0,226126.0,12.2286,4.27007,0,0.0,NoStalling,0,0.0,0.578571,497225.0,172725.0,718966.0
