Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,24975,1.01538,0.000231681,0.0206206,42006,4.66731,0.368883,0.0189497,34,956832.0,,1560,1560,83688,934839,1721090,2210941,2885594,3436502,3617412,1.19624,0.171204,0.248722,0.472278,0.730228,1.1907,1.90474,2.64285,2.92848,7.278,1342,9495230.0,4660810.0,11.8857,4.22084,0,0.0,NoStalling,0,0.0,0.928571,5342350.0,751435.0,9495230.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,26507,1.01537,0.000222116,0.018448,45012,4.6115,0.368184,0.019106,136,966990.0,,49267,49267,392447,938927,1691987,2539966,3077206,3191914,3393741,1.30105,0.045488,0.114013,0.479533,0.812451,1.06035,1.93737,2.37409,2.59375,8.76542,1331,9732080.0,3746790.0,11.6,7.32588,1,0.00857143,MildStalling,600,17.6471,0.935714,5480890.0,775981.0,9732080.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,23173,1.01538,0.000237867,0.0205843,39119,4.56069,0.368567,0.0195046,41,862453.0,,1560,1560,361548,1041753,1333871,1834421,2534147,3279034,3765454,1.11595,0.082827,0.225945,0.392347,0.740924,1.09936,2.03321,3.08725,3.46575,4.11019,332,9465460.0,5289290.0,9.37143,5.31889,2,0.0171429,MildStalling,1200,35.2941,0.928571,5064410.0,1269460.0,9465460.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,24655,1.01538,0.000239279,0.0190631,41985,4.50401,0.369253,0.0197928,34,904431.0,,40656,40656,257939,1214407,1623425,2087059,2749054,3127507,4267846,1.114,0.07758,0.210221,0.331983,0.778108,1.12297,1.98002,2.5728,3.14589,5.33281,325,10019100.0,6360820.0,8.45714,4.11508,0,0.0,NoStalling,0,0.0,0.871429,4830350.0,1362820.0,10019100.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,23842,1.01538,0.000241136,0.0199228,40628,4.66539,0.370321,0.0196909,33,826911.0,,1452,1452,17424,1238101,1588895,2088122,2718034,3033646,3107298,0.901105,0.200098,0.233019,0.515018,0.840888,1.34218,2.01947,2.91742,3.01616,3.86454,549,8778940.0,4562290.0,9.31429,4.99011,1,0.0128571,MildStalling,900,26.4706,0.842857,4881550.0,1278490.0,8778940.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,21830,1.01538,0.000240958,0.0190563,36692,4.66193,0.366842,0.0203859,42,747241.0,,4464,4464,187724,920631,1397759,1872045,2364273,2728925,2945074,0.953448,0.037527,0.329174,0.55346,0.846147,1.66496,2.26434,2.83958,2.93512,4.75091,1381,7275830.0,3599250.0,2.62857,3.01506,1,0.00857143,MildStalling,600,17.6471,0.821429,4826990.0,1489770.0,7275830.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,20797,1.01539,0.000252272,0.0192816,35146,4.44668,0.368551,0.0203153,50,763051.0,,85668,85668,250279,824219,1402115,1852241,2266471,2610714,3216080,1.12696,0.083468,0.243183,0.494022,0.690042,1.45387,2.38111,2.82696,2.86149,6.05164,326,8426330.0,5746030.0,6.97143,4.51971,1,0.0114286,MildStalling,800,23.5294,0.9,4635790.0,1498350.0,8426330.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,22584,1.01538,0.000244232,0.0203684,38007,4.65676,0.368341,0.0208383,48,734016.0,,1560,1560,417648,892514,1440530,1895006,2560411,2751558,3347278,0.783869,0.145483,0.339077,0.600275,0.933484,1.40456,2.11999,2.70282,2.86546,3.16175,442,7740290.0,3995510.0,5.88571,4.92093,2,0.0114286,MildStalling,800,23.5294,0.828571,4825970.0,1335720.0,7740290.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,20354,1.01539,0.000252259,0.0201435,34131,4.74688,0.367964,0.0191322,27,657012.0,,108,108,440880,1075415,1373655,1908470,2419102,2474436,2756715,1.38565,0.029461,0.029461,0.296589,0.674327,1.70565,2.19294,2.91663,3.63809,7.74202,1357,8382820.0,5528280.0,4.22857,3.08994,0,0.0,NoStalling,0,0.0,0.75,4714350.0,1507840.0,8382820.0
81,502200000,1,0.02,RateBasedAdaptationLogic,640360,70,25003,1.01538,0.000230817,0.0199976,42256,4.61401,0.367545,0.0191689,71,806755.0,,1560,1560,217272,1232748,1762273,2406382,2717110,2876430,2955238,1.0065,0.146434,0.18836,0.422697,0.856348,1.30027,2.0874,2.66784,3.11296,4.58782,444,9417460.0,4372260.0,10.2286,5.83137,2,0.0185714,MildStalling,1300,38.2353,0.9,5234100.0,1024000.0,9417460.0
