Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1849,61.0175,0.00292568,0.016225,3159,62.0415,0.402268,0.0196265,3,68153.8,,4464,4464,16666,82764,103786,134278,202200,229352,316472,0.886247,0.246758,0.255288,0.495142,0.986243,1.59655,2.33511,2.77779,2.82629,4.18857,1485,571758.0,401540.0,8.74286,3.02695,0,0.0,NoStalling,0,0.0,0.471429,386048.0,9788.24,571758.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1709,61.0176,0.00319091,0.0239906,2866,62.1358,0.402768,0.0219819,4,61346.0,,4464,4464,49461,69696,98736,128470,166222,196953,322507,1.14802,0.247146,0.249834,0.369593,0.738848,1.35154,2.45375,3.45455,3.69955,3.89962,1604,699149.0,496153.0,9.31429,3.02156,0,0.0,NoStalling,0,0.0,0.414286,349330.0,19576.5,699149.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1655,61.0177,0.00337763,0.0247734,2846,61.8199,0.392963,0.0203795,4,51578.7,,8820,8820,23232,70390,108142,134278,166222,178782,237888,0.965695,0.374634,0.492816,0.616512,0.739685,1.22889,2.35271,2.82261,2.94774,4.14458,2695,484869.0,167734.0,7.76471,3.05882,0,0.0,NoStalling,0,0.0,0.455882,376320.0,20169.7,484869.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1488,61.0176,0.00315558,0.0275538,2547,61.7574,0.38024,0.0219867,6,45837.5,,11780,11780,40656,71241,101640,131374,163318,166916,206463,0.889523,0.61495,0.61495,0.739108,1.10507,1.71964,2.08949,2.69992,3.43646,4.41691,7518,463840.0,183417.0,6.96774,4.36617,2,0.0214286,MildStalling,1500,50.0,0.435484,363355.0,11093.3,463840.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1638,61.0176,0.00308675,0.0225885,2802,61.7747,0.382113,0.0217702,6,50794.7,,1452,1452,12310,62529,102334,134278,152344,179290,193810,0.856697,0.618752,0.618752,0.738515,0.982604,1.72176,2.33279,2.71883,3.04224,4.29328,2305,485016.0,168836.0,7.64706,3.34209,2,0.00285714,MildStalling,200,6.06061,0.448529,372104.0,10084.8,485016.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1326,61.0179,0.0036886,0.0135747,2284,61.7438,0.381377,0.0262697,5,45207.5,,108,108,26229,45105,79953,105238,151194,154845,177330,0.92912,0.616429,0.616429,0.73771,0.861708,1.71859,2.20963,2.96481,3.55915,4.41609,6288,405420.0,174371.0,8.125,2.6428,0,0.0,NoStalling,0,0.0,0.320312,286720.0,10735.5,405420.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1695,61.0175,0.00288715,0.0135693,2895,61.7956,0.384832,0.0193437,5,45953.6,,20421,20421,36091,82764,112498,140086,164770,186550,219946,0.779253,0.495229,0.495229,0.617633,1.10466,1.84206,2.33054,2.70159,2.84115,3.82152,4926,505740.0,179377.0,7.93939,3.09388,0,0.0,NoStalling,0,0.0,0.492424,400601.0,10400.0,505740.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1671,61.0175,0.00293685,0.0179533,2892,61.8063,0.388761,0.019018,3,64055.4,,2437,2437,18969,64074,111046,150250,165714,205851,335348,1.00073,0.616626,0.616626,0.736547,0.86132,1.73657,2.28618,2.73108,3.56118,5.04846,5306,524649.0,226505.0,8.18182,2.84397,0,0.0,NoStalling,0,0.0,0.5,406342.0,10400.0,524649.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1366,61.0178,0.00360577,0.0183016,2351,61.7879,0.383021,0.0238197,4,46548.7,,108,108,24684,45012,88665,125058,149970,161172,187244,1.24076,0.491239,0.491239,0.618752,0.982217,1.47616,1.9623,3.40984,3.68161,6.00946,4217,442786.0,200352.0,7.09091,3.6545,0,0.0,NoStalling,0,0.0,0.409091,347850.0,16480.0,442786.0
51,267750000,61,0.02,BufferBasedAdaptationLogic,1280720,70,1754,61.0176,0.00312471,0.0222349,3051,61.7729,0.388717,0.0176991,4,48445.9,,108,108,36300,86002,117612,134330,159720,194743,247119,0.976829,0.492816,0.494782,0.858954,0.860769,1.35146,2.20869,3.43355,3.43757,3.92659,3918,529098.0,188002.0,7.93939,3.79744,1,0.0114286,MildStalling,800,25.0,0.462121,387258.0,32960.0,529098.0
